id,name,url,stars,forks,primary_language,repo_created,first_agent_adopted_at,agent_adopt_month,agent_adopt_week,num_agent_prs,num_prs,num_human_prs,num_bot_prs,agent_prs_per_month,human_prs_per_month,bot_prs_per_month,total_prs_per_month
717213617,dotnet/docs-aspire,https://github.com/dotnet/docs-aspire,141.0,156.0,,2023-11-10T20:30:11Z,2025-05-27 16:39:17+00:00,2025-05,2025-W21,92,4752,804.0,3856.0,"{'2025-05': 1, '2025-06': 9, '2025-07': 16, '2025-08': 16, '2025-09': 21, '2025-10': 27, '2025-11': 2}","{'2024-01': 21, '2024-02': 32, '2024-03': 36, '2024-04': 62, '2024-05': 83, '2024-06': 40, '2024-07': 47, '2024-08': 29, '2024-09': 24, '2024-10': 49, '2024-11': 31, '2024-12': 19, '2025-01': 23, '2025-02': 64, '2025-03': 53, '2025-04': 42, '2025-05': 34, '2025-06': 11, '2025-07': 35, '2025-08': 26, '2025-09': 21, '2025-10': 15, '2025-11': 7}","{'2024-01': 38, '2024-02': 29, '2024-03': 40, '2024-04': 119, '2024-05': 85, '2024-06': 65, '2024-07': 199, '2024-08': 79, '2024-09': 62, '2024-10': 206, '2024-11': 84, '2024-12': 111, '2025-01': 143, '2025-02': 74, '2025-03': 116, '2025-04': 232, '2025-05': 385, '2025-06': 178, '2025-07': 178, '2025-08': 104, '2025-09': 474, '2025-10': 478, '2025-11': 377}","{'2024-01': 59, '2024-02': 61, '2024-03': 76, '2024-04': 181, '2024-05': 168, '2024-06': 105, '2024-07': 246, '2024-08': 108, '2024-09': 86, '2024-10': 255, '2024-11': 115, '2024-12': 130, '2025-01': 166, '2025-02': 138, '2025-03': 169, '2025-04': 274, '2025-05': 420, '2025-06': 198, '2025-07': 229, '2025-08': 146, '2025-09': 516, '2025-10': 520, '2025-11': 386}"
964169697,formax68/memoChron,https://github.com/formax68/memoChron,22.0,1.0,TypeScript,2025-04-10T19:48:52Z,2025-05-20 10:57:29+00:00,2025-05,2025-W20,13,19,6.0,,"{'2025-05': 11, '2025-06': 1, '2025-08': 1}","{'2025-05': 2, '2025-09': 2, '2025-10': 2}",{},"{'2025-05': 13, '2025-06': 1, '2025-08': 1, '2025-09': 2, '2025-10': 2}"
156456274,dotnet/arcade-services,https://github.com/dotnet/arcade-services,73.0,80.0,C#,2018-11-06T22:23:37Z,2025-05-21 08:51:01+00:00,2025-05,2025-W20,51,1487,1152.0,284.0,"{'2025-05': 4, '2025-06': 9, '2025-07': 3, '2025-08': 10, '2025-09': 3, '2025-10': 13, '2025-11': 9}","{'2024-01': 40, '2024-02': 48, '2024-03': 50, '2024-04': 34, '2024-05': 29, '2024-06': 81, '2024-07': 40, '2024-08': 79, '2024-09': 64, '2024-10': 42, '2024-11': 41, '2024-12': 46, '2025-01': 54, '2025-02': 54, '2025-03': 44, '2025-04': 66, '2025-05': 54, '2025-06': 56, '2025-07': 32, '2025-08': 46, '2025-09': 48, '2025-10': 42, '2025-11': 62}","{'2024-01': 10, '2024-02': 8, '2024-03': 13, '2024-04': 10, '2024-05': 10, '2024-06': 9, '2024-07': 17, '2024-08': 9, '2024-09': 9, '2024-10': 17, '2024-11': 10, '2024-12': 10, '2025-01': 17, '2025-02': 18, '2025-03': 13, '2025-04': 17, '2025-05': 12, '2025-06': 13, '2025-07': 8, '2025-08': 16, '2025-09': 16, '2025-10': 9, '2025-11': 13}","{'2024-01': 50, '2024-02': 56, '2024-03': 63, '2024-04': 44, '2024-05': 39, '2024-06': 90, '2024-07': 57, '2024-08': 88, '2024-09': 73, '2024-10': 59, '2024-11': 51, '2024-12': 56, '2025-01': 71, '2025-02': 72, '2025-03': 57, '2025-04': 83, '2025-05': 70, '2025-06': 78, '2025-07': 43, '2025-08': 72, '2025-09': 67, '2025-10': 64, '2025-11': 84}"
392768635,faros-ai/airbyte-connectors,https://github.com/faros-ai/airbyte-connectors,121.0,65.0,TypeScript,,2025-05-06 18:03:44+00:00,2025-05,2025-W18,61,1043,845.0,137.0,"{'2025-05': 20, '2025-06': 23, '2025-07': 4, '2025-08': 3, '2025-09': 3, '2025-10': 6, '2025-11': 2}","{'2024-01': 20, '2024-02': 18, '2024-03': 33, '2024-04': 35, '2024-05': 54, '2024-06': 50, '2024-07': 56, '2024-08': 36, '2024-09': 37, '2024-10': 47, '2024-11': 56, '2024-12': 49, '2025-01': 25, '2025-02': 24, '2025-03': 25, '2025-04': 42, '2025-05': 25, '2025-06': 55, '2025-07': 47, '2025-08': 34, '2025-09': 19, '2025-10': 29, '2025-11': 29}","{'2024-01': 7, '2024-02': 14, '2024-03': 10, '2024-04': 8, '2024-05': 5, '2024-06': 13, '2024-07': 5, '2024-08': 8, '2024-09': 9, '2024-10': 6, '2024-11': 5, '2025-01': 5, '2025-02': 3, '2025-03': 5, '2025-04': 3, '2025-05': 1, '2025-06': 4, '2025-07': 4, '2025-08': 5, '2025-09': 7, '2025-10': 8, '2025-11': 2}","{'2024-01': 27, '2024-02': 32, '2024-03': 43, '2024-04': 43, '2024-05': 59, '2024-06': 63, '2024-07': 61, '2024-08': 44, '2024-09': 46, '2024-10': 53, '2024-11': 61, '2024-12': 49, '2025-01': 30, '2025-02': 27, '2025-03': 30, '2025-04': 45, '2025-05': 46, '2025-06': 82, '2025-07': 55, '2025-08': 42, '2025-09': 29, '2025-10': 43, '2025-11': 33}"
518200848,Official-MoonDao/MoonDAO,https://github.com/Official-MoonDao/MoonDAO,17.0,12.0,TypeScript,2022-07-26T20:00:50Z,2025-06-04 22:04:34+00:00,2025-06,2025-W22,40,970,930.0,,"{'2025-06': 20, '2025-07': 16, '2025-08': 3, '2025-10': 1}","{'2024-01': 6, '2024-02': 1, '2024-03': 5, '2024-04': 1, '2024-05': 5, '2024-06': 32, '2024-07': 49, '2024-08': 27, '2024-09': 28, '2024-10': 33, '2024-11': 26, '2024-12': 21, '2025-01': 72, '2025-02': 31, '2025-03': 16, '2025-04': 28, '2025-05': 52, '2025-06': 93, '2025-07': 113, '2025-08': 58, '2025-09': 61, '2025-10': 87, '2025-11': 85}",{},"{'2024-01': 6, '2024-02': 1, '2024-03': 5, '2024-04': 1, '2024-05': 5, '2024-06': 32, '2024-07': 49, '2024-08': 27, '2024-09': 28, '2024-10': 33, '2024-11': 26, '2024-12': 21, '2025-01': 72, '2025-02': 31, '2025-03': 16, '2025-04': 28, '2025-05': 52, '2025-06': 113, '2025-07': 129, '2025-08': 61, '2025-09': 61, '2025-10': 88, '2025-11': 85}"
218624360,lgallard/terraform-aws-cognito-user-pool,https://github.com/lgallard/terraform-aws-cognito-user-pool,97.0,103.0,HCL,2019-10-30T20:54:17Z,2025-05-23 10:02:11+00:00,2025-05,2025-W20,34,209,105.0,70.0,"{'2025-05': 1, '2025-06': 9, '2025-07': 1, '2025-08': 8, '2025-09': 2, '2025-10': 10, '2025-11': 3}","{'2024-02': 4, '2024-03': 3, '2024-04': 10, '2024-06': 2, '2024-08': 1, '2024-09': 1, '2024-10': 3, '2024-11': 1, '2025-01': 1, '2025-02': 1, '2025-04': 1, '2025-05': 5, '2025-06': 4, '2025-07': 19, '2025-08': 15, '2025-09': 24, '2025-10': 10}","{'2025-06': 7, '2025-07': 21, '2025-08': 22, '2025-09': 1, '2025-10': 12, '2025-11': 7}","{'2024-02': 4, '2024-03': 3, '2024-04': 10, '2024-06': 2, '2024-08': 1, '2024-09': 1, '2024-10': 3, '2024-11': 1, '2025-01': 1, '2025-02': 1, '2025-04': 1, '2025-05': 6, '2025-06': 20, '2025-07': 41, '2025-08': 45, '2025-09': 27, '2025-10': 32, '2025-11': 10}"
260306244,lgallard/terraform-aws-ecr,https://github.com/lgallard/terraform-aws-ecr,11.0,20.0,HCL,2020-04-30T19:59:34Z,2025-05-22 18:29:12+00:00,2025-05,2025-W20,28,118,40.0,50.0,"{'2025-05': 5, '2025-06': 12, '2025-07': 4, '2025-08': 7}","{'2024-06': 1, '2025-02': 1, '2025-03': 9, '2025-04': 2, '2025-05': 2, '2025-07': 16, '2025-08': 9}","{'2025-03': 4, '2025-04': 1, '2025-05': 3, '2025-06': 7, '2025-07': 19, '2025-08': 16}","{'2024-06': 1, '2025-02': 1, '2025-03': 13, '2025-04': 3, '2025-05': 10, '2025-06': 19, '2025-07': 39, '2025-08': 32}"
908758295,brandon-schabel/Promptliano,https://github.com/brandon-schabel/Promptliano,17.0,1.0,TypeScript,2024-12-26T22:25:39Z,2025-06-01 00:37:54+00:00,2025-06,2025-W21,16,91,57.0,18.0,{'2025-06': 16},"{'2025-01': 5, '2025-02': 4, '2025-03': 1, '2025-04': 4, '2025-05': 8, '2025-06': 5, '2025-07': 15, '2025-08': 9, '2025-09': 4, '2025-10': 2}",{'2025-07': 18},"{'2025-01': 5, '2025-02': 4, '2025-03': 1, '2025-04': 4, '2025-05': 8, '2025-06': 21, '2025-07': 33, '2025-08': 9, '2025-09': 4, '2025-10': 2}"
23247808,rqlite/rqlite,https://github.com/rqlite/rqlite,16816.0,745.0,Go,2014-08-23T04:31:18Z,2025-05-26 12:09:19+00:00,2025-05,2025-W21,68,655,583.0,4.0,"{'2025-05': 5, '2025-06': 7, '2025-07': 12, '2025-08': 32, '2025-09': 6, '2025-10': 4, '2025-11': 2}","{'2024-01': 90, '2024-02': 38, '2024-03': 15, '2024-04': 23, '2024-05': 17, '2024-06': 21, '2024-07': 10, '2024-08': 31, '2024-09': 48, '2024-10': 33, '2024-11': 15, '2024-12': 16, '2025-01': 27, '2025-02': 6, '2025-03': 8, '2025-04': 17, '2025-05': 6, '2025-06': 22, '2025-07': 34, '2025-08': 45, '2025-09': 33, '2025-10': 17, '2025-11': 11}","{'2024-07': 1, '2024-12': 1, '2025-03': 1, '2025-11': 1}","{'2024-01': 90, '2024-02': 38, '2024-03': 15, '2024-04': 23, '2024-05': 17, '2024-06': 21, '2024-07': 11, '2024-08': 31, '2024-09': 48, '2024-10': 33, '2024-11': 15, '2024-12': 17, '2025-01': 27, '2025-02': 6, '2025-03': 9, '2025-04': 17, '2025-05': 11, '2025-06': 29, '2025-07': 46, '2025-08': 77, '2025-09': 39, '2025-10': 21, '2025-11': 14}"
65654242,wvlet/airframe,https://github.com/wvlet/airframe,657.0,70.0,Scala,2016-08-14T07:00:12Z,2025-05-31 01:27:26+00:00,2025-05,2025-W21,30,718,638.0,50.0,"{'2025-05': 17, '2025-06': 5, '2025-07': 2, '2025-08': 1, '2025-09': 2, '2025-10': 2, '2025-11': 1}","{'2024-01': 35, '2024-02': 54, '2024-03': 32, '2024-04': 42, '2024-05': 33, '2024-06': 22, '2024-07': 22, '2024-08': 23, '2024-09': 47, '2024-10': 25, '2024-11': 29, '2024-12': 27, '2025-01': 25, '2025-02': 37, '2025-03': 30, '2025-04': 14, '2025-05': 15, '2025-06': 20, '2025-07': 24, '2025-08': 16, '2025-09': 23, '2025-10': 31, '2025-11': 12}","{'2024-01': 1, '2024-02': 2, '2024-04': 1, '2024-09': 3, '2024-10': 1, '2024-11': 3, '2024-12': 1, '2025-01': 8, '2025-02': 4, '2025-03': 2, '2025-04': 1, '2025-05': 15, '2025-07': 1, '2025-08': 2, '2025-09': 1, '2025-10': 1, '2025-11': 3}","{'2024-01': 36, '2024-02': 56, '2024-03': 32, '2024-04': 43, '2024-05': 33, '2024-06': 22, '2024-07': 22, '2024-08': 23, '2024-09': 50, '2024-10': 26, '2024-11': 32, '2024-12': 28, '2025-01': 33, '2025-02': 41, '2025-03': 32, '2025-04': 15, '2025-05': 47, '2025-06': 25, '2025-07': 27, '2025-08': 19, '2025-09': 26, '2025-10': 34, '2025-11': 16}"
966425116,davidortinau/telepathy,https://github.com/davidortinau/telepathy,50.0,14.0,C#,2025-04-14T22:48:20Z,2025-05-07 16:31:35+00:00,2025-05,2025-W18,13,16,3.0,,"{'2025-05': 12, '2025-06': 1}","{'2025-05': 2, '2025-08': 1}",{},"{'2025-05': 14, '2025-06': 1, '2025-08': 1}"
632590573,krissen/pollenprognos-card,https://github.com/krissen/pollenprognos-card,28.0,11.0,JavaScript,2023-04-25T18:15:09Z,2025-07-18 11:57:40+00:00,2025-07,2025-W28,56,110,54.0,,"{'2025-07': 10, '2025-08': 20, '2025-09': 11, '2025-10': 15}","{'2025-03': 1, '2025-04': 1, '2025-05': 10, '2025-06': 6, '2025-07': 15, '2025-08': 7, '2025-09': 7, '2025-10': 7}",{},"{'2025-03': 1, '2025-04': 1, '2025-05': 10, '2025-06': 6, '2025-07': 25, '2025-08': 27, '2025-09': 18, '2025-10': 22}"
945671748,openops-cloud/openops,https://github.com/openops-cloud/openops,908.0,148.0,TypeScript,2025-03-09T23:54:23Z,2025-05-22 09:18:38+00:00,2025-05,2025-W20,18,1498,1398.0,82.0,"{'2025-05': 13, '2025-07': 3, '2025-11': 2}","{'2025-03': 170, '2025-04': 159, '2025-05': 168, '2025-06': 160, '2025-07': 163, '2025-08': 153, '2025-09': 153, '2025-10': 153, '2025-11': 119}","{'2025-03': 10, '2025-04': 8, '2025-05': 3, '2025-06': 5, '2025-07': 4, '2025-08': 4, '2025-09': 10, '2025-10': 16, '2025-11': 22}","{'2025-03': 180, '2025-04': 167, '2025-05': 184, '2025-06': 165, '2025-07': 170, '2025-08': 157, '2025-09': 163, '2025-10': 169, '2025-11': 143}"
496842359,jonathanpeppers/inclusive-code-reviews-ml,https://github.com/jonathanpeppers/inclusive-code-reviews-ml,16.0,7.0,C#,2022-05-27T02:56:13Z,2025-05-23 13:40:57+00:00,2025-05,2025-W20,21,50,29.0,,"{'2025-05': 13, '2025-06': 3, '2025-07': 5}","{'2024-01': 5, '2024-02': 8, '2024-03': 4, '2024-04': 3, '2024-05': 1, '2024-07': 1, '2024-08': 2, '2025-01': 4, '2025-02': 1}",{},"{'2024-01': 5, '2024-02': 8, '2024-03': 4, '2024-04': 3, '2024-05': 1, '2024-07': 1, '2024-08': 2, '2025-01': 4, '2025-02': 1, '2025-05': 13, '2025-06': 3, '2025-07': 5}"
1007225606,RAWx18/Beetle,https://github.com/RAWx18/Beetle,70.0,25.0,TypeScript,2025-06-23T16:50:05Z,2025-07-17 12:56:45+00:00,2025-07,2025-W28,18,47,28.0,1.0,{'2025-07': 18},{'2025-07': 28},{'2025-07': 1},{'2025-07': 47}
736328042,The-Boring-Education/TBE-Web,https://github.com/The-Boring-Education/TBE-Web,12.0,46.0,TypeScript,2023-12-27T15:54:48Z,2025-06-16 04:40:32+00:00,2025-06,2025-W24,13,497,484.0,,"{'2025-06': 5, '2025-07': 8}","{'2024-01': 2, '2024-03': 1, '2024-04': 3, '2024-05': 8, '2024-06': 5, '2024-07': 2, '2024-08': 4, '2024-09': 3, '2024-10': 29, '2024-11': 32, '2024-12': 22, '2025-01': 27, '2025-02': 60, '2025-03': 39, '2025-04': 18, '2025-05': 7, '2025-06': 45, '2025-07': 41, '2025-08': 30, '2025-09': 18, '2025-10': 24, '2025-11': 64}",{},"{'2024-01': 2, '2024-03': 1, '2024-04': 3, '2024-05': 8, '2024-06': 5, '2024-07': 2, '2024-08': 4, '2024-09': 3, '2024-10': 29, '2024-11': 32, '2024-12': 22, '2025-01': 27, '2025-02': 60, '2025-03': 39, '2025-04': 18, '2025-05': 7, '2025-06': 50, '2025-07': 49, '2025-08': 30, '2025-09': 18, '2025-10': 24, '2025-11': 64}"
2327138,EduMIPS64/edumips64,https://github.com/EduMIPS64/edumips64,168.0,59.0,Java,2011-09-05T08:43:04Z,2025-06-02 05:47:16+00:00,2025-06,2025-W22,20,522,50.0,452.0,"{'2025-06': 9, '2025-07': 1, '2025-08': 3, '2025-11': 7}","{'2024-02': 3, '2024-06': 3, '2024-07': 1, '2024-12': 1, '2025-02': 11, '2025-03': 11, '2025-04': 10, '2025-05': 1, '2025-07': 1, '2025-08': 2, '2025-11': 6}","{'2024-01': 4, '2024-02': 43, '2024-03': 31, '2024-04': 26, '2024-05': 6, '2024-06': 22, '2024-07': 37, '2024-08': 22, '2024-09': 22, '2024-10': 24, '2024-11': 24, '2024-12': 15, '2025-01': 8, '2025-02': 31, '2025-03': 31, '2025-04': 17, '2025-05': 17, '2025-06': 13, '2025-07': 2, '2025-08': 21, '2025-09': 6, '2025-10': 9, '2025-11': 21}","{'2024-01': 4, '2024-02': 46, '2024-03': 31, '2024-04': 26, '2024-05': 6, '2024-06': 25, '2024-07': 38, '2024-08': 22, '2024-09': 22, '2024-10': 24, '2024-11': 24, '2024-12': 16, '2025-01': 8, '2025-02': 42, '2025-03': 42, '2025-04': 27, '2025-05': 18, '2025-06': 22, '2025-07': 4, '2025-08': 26, '2025-09': 6, '2025-10': 9, '2025-11': 34}"
997322053,doggy8088/gemini-tts-cli,https://github.com/doggy8088/gemini-tts-cli,15.0,2.0,C#,2025-06-06T10:29:36Z,2025-06-09 15:43:00+00:00,2025-06,2025-W23,13,13,,,{'2025-06': 13},{},{},{'2025-06': 13}
156939672,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,17361.0,3370.0,C++,2018-11-10T02:22:53Z,2025-06-02 18:36:13+00:00,2025-06,2025-W22,35,4993,4776.0,182.0,"{'2025-06': 17, '2025-08': 7, '2025-09': 1, '2025-10': 5, '2025-11': 5}","{'2024-01': 260, '2024-02': 226, '2024-03': 266, '2024-04': 225, '2024-05': 210, '2024-06': 199, '2024-07': 200, '2024-08': 229, '2024-09': 218, '2024-10': 274, '2024-11': 183, '2024-12': 113, '2025-01': 195, '2025-02': 179, '2025-03': 248, '2025-04': 232, '2025-05': 212, '2025-06': 182, '2025-07': 262, '2025-08': 191, '2025-09': 203, '2025-10': 146, '2025-11': 123}","{'2024-01': 4, '2024-02': 6, '2024-03': 5, '2024-04': 8, '2024-06': 4, '2024-07': 3, '2024-08': 4, '2024-09': 5, '2024-10': 6, '2024-11': 3, '2024-12': 4, '2025-01': 9, '2025-02': 8, '2025-03': 17, '2025-04': 12, '2025-05': 9, '2025-06': 10, '2025-07': 15, '2025-08': 13, '2025-09': 17, '2025-10': 10, '2025-11': 10}","{'2024-01': 264, '2024-02': 232, '2024-03': 271, '2024-04': 233, '2024-05': 210, '2024-06': 203, '2024-07': 203, '2024-08': 233, '2024-09': 223, '2024-10': 280, '2024-11': 186, '2024-12': 117, '2025-01': 204, '2025-02': 187, '2025-03': 265, '2025-04': 244, '2025-05': 221, '2025-06': 209, '2025-07': 277, '2025-08': 211, '2025-09': 221, '2025-10': 161, '2025-11': 138}"
166226127,christianhelle/apiclientcodegen,https://github.com/christianhelle/apiclientcodegen,190.0,24.0,C#,2019-01-17T12:58:50Z,2025-05-19 21:29:08+00:00,2025-05,2025-W20,22,627,126.0,479.0,"{'2025-05': 7, '2025-06': 4, '2025-07': 1, '2025-08': 4, '2025-10': 3, '2025-11': 3}","{'2024-01': 4, '2024-02': 4, '2024-03': 3, '2024-04': 7, '2024-05': 17, '2024-06': 3, '2024-07': 4, '2024-08': 2, '2024-09': 6, '2024-10': 5, '2024-11': 8, '2024-12': 3, '2025-01': 6, '2025-02': 2, '2025-03': 4, '2025-04': 5, '2025-05': 16, '2025-06': 5, '2025-07': 1, '2025-08': 6, '2025-09': 10, '2025-10': 5}","{'2024-01': 27, '2024-02': 43, '2024-03': 12, '2024-04': 25, '2024-05': 37, '2024-06': 9, '2024-07': 10, '2024-08': 8, '2024-09': 28, '2024-10': 17, '2024-11': 12, '2024-12': 9, '2025-01': 13, '2025-02': 15, '2025-03': 2, '2025-04': 10, '2025-05': 35, '2025-06': 21, '2025-07': 18, '2025-08': 47, '2025-09': 28, '2025-10': 33, '2025-11': 20}","{'2024-01': 31, '2024-02': 47, '2024-03': 15, '2024-04': 32, '2024-05': 54, '2024-06': 12, '2024-07': 14, '2024-08': 10, '2024-09': 34, '2024-10': 22, '2024-11': 20, '2024-12': 12, '2025-01': 19, '2025-02': 17, '2025-03': 6, '2025-04': 15, '2025-05': 58, '2025-06': 30, '2025-07': 20, '2025-08': 57, '2025-09': 38, '2025-10': 41, '2025-11': 23}"
629588766,Azure/eno,https://github.com/Azure/eno,16.0,16.0,Go,2023-04-18T16:01:29Z,2025-05-19 23:36:01+00:00,2025-05,2025-W20,20,459,413.0,26.0,"{'2025-05': 17, '2025-06': 2, '2025-07': 1}","{'2024-01': 10, '2024-02': 22, '2024-03': 34, '2024-04': 17, '2024-05': 14, '2024-06': 20, '2024-07': 27, '2024-08': 9, '2024-09': 13, '2024-10': 17, '2024-11': 13, '2024-12': 3, '2025-01': 11, '2025-02': 17, '2025-03': 24, '2025-04': 23, '2025-05': 22, '2025-06': 6, '2025-07': 37, '2025-08': 38, '2025-09': 22, '2025-10': 11, '2025-11': 3}","{'2024-02': 2, '2024-03': 2, '2024-04': 1, '2024-07': 2, '2024-08': 2, '2024-12': 1, '2025-01': 2, '2025-02': 1, '2025-03': 2, '2025-04': 5, '2025-07': 2, '2025-08': 2, '2025-11': 2}","{'2024-01': 10, '2024-02': 24, '2024-03': 36, '2024-04': 18, '2024-05': 14, '2024-06': 20, '2024-07': 29, '2024-08': 11, '2024-09': 13, '2024-10': 17, '2024-11': 13, '2024-12': 4, '2025-01': 13, '2025-02': 18, '2025-03': 26, '2025-04': 28, '2025-05': 39, '2025-06': 8, '2025-07': 40, '2025-08': 40, '2025-09': 22, '2025-10': 11, '2025-11': 5}"
535616977,microsoft/vivainsights,https://github.com/microsoft/vivainsights,12.0,1.0,R,2022-09-12T10:33:15Z,2025-05-22 14:55:47+00:00,2025-05,2025-W20,13,24,11.0,,"{'2025-05': 5, '2025-06': 3, '2025-07': 3, '2025-09': 2}","{'2024-01': 2, '2024-03': 1, '2024-05': 1, '2024-08': 1, '2024-09': 2, '2025-01': 2, '2025-05': 1, '2025-10': 1}",{},"{'2024-01': 2, '2024-03': 1, '2024-05': 1, '2024-08': 1, '2024-09': 2, '2025-01': 2, '2025-05': 6, '2025-06': 3, '2025-07': 3, '2025-09': 2, '2025-10': 1}"
878287570,CSSLab/maia-platform-frontend,https://github.com/CSSLab/maia-platform-frontend,14.0,2.0,TypeScript,2024-10-25T05:40:29Z,2025-07-09 21:08:09+00:00,2025-07,2025-W27,26,115,87.0,2.0,"{'2025-07': 24, '2025-08': 2}","{'2024-11': 2, '2025-02': 2, '2025-06': 6, '2025-07': 64, '2025-08': 9, '2025-09': 1, '2025-10': 2, '2025-11': 1}",{'2024-11': 2},"{'2024-11': 4, '2025-02': 2, '2025-06': 6, '2025-07': 88, '2025-08': 11, '2025-09': 1, '2025-10': 2, '2025-11': 1}"
222508781,dotnet/android-libraries,https://github.com/dotnet/android-libraries,271.0,59.0,C#,2019-11-18T17:46:47Z,2025-06-12 15:16:28+00:00,2025-06,2025-W23,53,316,263.0,,"{'2025-06': 11, '2025-07': 15, '2025-08': 9, '2025-09': 5, '2025-10': 8, '2025-11': 5}","{'2024-01': 7, '2024-02': 13, '2024-03': 7, '2024-04': 12, '2024-05': 11, '2024-06': 14, '2024-07': 8, '2024-08': 19, '2024-09': 24, '2024-10': 29, '2024-11': 14, '2024-12': 6, '2025-01': 11, '2025-02': 10, '2025-03': 8, '2025-04': 9, '2025-05': 11, '2025-06': 16, '2025-07': 5, '2025-08': 12, '2025-09': 8, '2025-10': 5, '2025-11': 4}",{},"{'2024-01': 7, '2024-02': 13, '2024-03': 7, '2024-04': 12, '2024-05': 11, '2024-06': 14, '2024-07': 8, '2024-08': 19, '2024-09': 24, '2024-10': 29, '2024-11': 14, '2024-12': 6, '2025-01': 11, '2025-02': 10, '2025-03': 8, '2025-04': 9, '2025-05': 11, '2025-06': 27, '2025-07': 20, '2025-08': 21, '2025-09': 13, '2025-10': 13, '2025-11': 9}"
417941267,SavenkovIgor/TermGraph,https://github.com/SavenkovIgor/TermGraph,15.0,0.0,C++,2021-10-16T20:31:14Z,2025-06-03 19:57:56+00:00,2025-06,2025-W22,35,173,126.0,12.0,"{'2025-06': 26, '2025-07': 6, '2025-10': 1, '2025-11': 2}","{'2024-01': 7, '2024-02': 12, '2024-03': 18, '2024-04': 5, '2024-05': 6, '2024-06': 1, '2024-07': 6, '2024-08': 3, '2024-10': 3, '2025-01': 1, '2025-02': 15, '2025-05': 10, '2025-06': 13, '2025-07': 19, '2025-08': 6, '2025-11': 1}","{'2024-02': 3, '2024-05': 3, '2024-11': 1, '2025-03': 1, '2025-08': 2, '2025-10': 1, '2025-11': 1}","{'2024-01': 7, '2024-02': 15, '2024-03': 18, '2024-04': 5, '2024-05': 9, '2024-06': 1, '2024-07': 6, '2024-08': 3, '2024-10': 3, '2024-11': 1, '2025-01': 1, '2025-02': 15, '2025-03': 1, '2025-05': 10, '2025-06': 39, '2025-07': 25, '2025-08': 8, '2025-10': 2, '2025-11': 4}"
899766976,gensx-inc/gensx,https://github.com/gensx-inc/gensx,504.0,23.0,TypeScript,2024-12-07T01:08:18Z,2025-05-20 17:27:23+00:00,2025-05,2025-W20,32,743,561.0,150.0,"{'2025-05': 2, '2025-06': 16, '2025-07': 10, '2025-08': 4}","{'2024-12': 20, '2025-01': 108, '2025-02': 94, '2025-03': 93, '2025-04': 70, '2025-05': 46, '2025-06': 59, '2025-07': 52, '2025-08': 18, '2025-09': 1}","{'2024-12': 20, '2025-01': 17, '2025-02': 24, '2025-03': 25, '2025-04': 17, '2025-05': 9, '2025-06': 12, '2025-07': 15, '2025-08': 7, '2025-09': 4}","{'2024-12': 40, '2025-01': 125, '2025-02': 118, '2025-03': 118, '2025-04': 87, '2025-05': 57, '2025-06': 87, '2025-07': 77, '2025-08': 29, '2025-09': 5}"
787600969,smalaca/training-center-microservices,https://github.com/smalaca/training-center-microservices,34.0,7.0,Java,2024-04-16T20:44:31Z,2025-06-30 12:27:07+00:00,2025-06,2025-W26,13,262,249.0,,"{'2025-06': 5, '2025-07': 5, '2025-08': 2, '2025-10': 1}","{'2024-04': 3, '2024-05': 4, '2024-06': 4, '2024-10': 1, '2024-12': 15, '2025-01': 21, '2025-02': 37, '2025-03': 9, '2025-04': 16, '2025-05': 33, '2025-06': 19, '2025-07': 57, '2025-08': 25, '2025-10': 4, '2025-11': 1}",{},"{'2024-04': 3, '2024-05': 4, '2024-06': 4, '2024-10': 1, '2024-12': 15, '2025-01': 21, '2025-02': 37, '2025-03': 9, '2025-04': 16, '2025-05': 33, '2025-06': 24, '2025-07': 62, '2025-08': 27, '2025-10': 5, '2025-11': 1}"
929553838,elsa-workflows/elsa-extensions,https://github.com/elsa-workflows/elsa-extensions,30.0,14.0,C#,2025-02-08T20:15:04Z,2025-05-22 10:33:34+00:00,2025-05,2025-W20,12,45,33.0,,"{'2025-05': 6, '2025-06': 5, '2025-11': 1}","{'2025-02': 4, '2025-03': 3, '2025-05': 6, '2025-06': 2, '2025-07': 11, '2025-08': 2, '2025-09': 3, '2025-10': 2}",{},"{'2025-02': 4, '2025-03': 3, '2025-05': 12, '2025-06': 7, '2025-07': 11, '2025-08': 2, '2025-09': 3, '2025-10': 2, '2025-11': 1}"
